run,modello,task,domanda_id,voto
3,phi3:mini,MMLU,398,1
3,qwen2.5:7b,MMLU,398,1
3,mistral:latest,MMLU,398,0
3,phi3:mini,HumanEval,399,0
3,qwen2.5:7b,HumanEval,399,1
3,mistral:latest,HumanEval,399,0
3,phi3:mini,HellaSwag,400,0
3,qwen2.5:7b,HellaSwag,400,1
3,mistral:latest,HellaSwag,400,1
3,phi3:mini,MMLU,401,1
3,qwen2.5:7b,MMLU,401,1
3,mistral:latest,MMLU,401,1
3,phi3:mini,HellaSwag,402,0
3,qwen2.5:7b,HellaSwag,402,1
3,mistral:latest,HellaSwag,402,0
3,phi3:mini,HellaSwag,403,0
3,qwen2.5:7b,HellaSwag,403,1
3,mistral:latest,HellaSwag,403,0
3,phi3:mini,HumanEval,404,0
3,qwen2.5:7b,HumanEval,404,1
3,mistral:latest,HumanEval,404,1
3,phi3:mini,GSM8K,405,0
3,qwen2.5:7b,GSM8K,405,1
3,mistral:latest,GSM8K,405,1
3,phi3:mini,HellaSwag,406,0
3,qwen2.5:7b,HellaSwag,406,0
3,mistral:latest,HellaSwag,406,0
3,phi3:mini,GSM8K,407,0
3,qwen2.5:7b,GSM8K,407,1
3,mistral:latest,GSM8K,407,1
3,phi3:mini,GSM8K,408,0
3,qwen2.5:7b,GSM8K,408,1
3,mistral:latest,GSM8K,408,1
3,phi3:mini,GSM8K,409,0
3,qwen2.5:7b,GSM8K,409,1
3,mistral:latest,GSM8K,409,1
3,phi3:mini,MMLU,410,1
3,qwen2.5:7b,MMLU,410,1
3,mistral:latest,MMLU,410,1
3,phi3:mini,GSM8K,411,0
3,qwen2.5:7b,GSM8K,411,0
3,mistral:latest,GSM8K,411,0
3,phi3:mini,HellaSwag,412,1
3,qwen2.5:7b,HellaSwag,412,0
3,mistral:latest,HellaSwag,412,0
3,phi3:mini,SQuAD,413,1
3,qwen2.5:7b,SQuAD,413,1
3,mistral:latest,SQuAD,413,1
3,phi3:mini,HumanEval,414,0
3,qwen2.5:7b,HumanEval,414,1
3,mistral:latest,HumanEval,414,1
3,phi3:mini,HumanEval,415,0
3,qwen2.5:7b,HumanEval,415,0
3,mistral:latest,HumanEval,415,1
3,phi3:mini,MMLU,416,1
3,qwen2.5:7b,MMLU,416,1
3,mistral:latest,MMLU,416,0
3,phi3:mini,HumanEval,417,0
3,qwen2.5:7b,HumanEval,417,1
3,mistral:latest,HumanEval,417,0
3,phi3:mini,HumanEval,418,1
3,qwen2.5:7b,HumanEval,418,1
3,mistral:latest,HumanEval,418,1
3,phi3:mini,GSM8K,419,0
3,qwen2.5:7b,GSM8K,419,1
3,mistral:latest,GSM8K,419,1
3,phi3:mini,HellaSwag,420,0
3,qwen2.5:7b,HellaSwag,420,1
3,mistral:latest,HellaSwag,420,0
3,phi3:mini,GSM8K,421,0
3,qwen2.5:7b,GSM8K,421,1
3,mistral:latest,GSM8K,421,0
3,phi3:mini,HellaSwag,422,0
3,qwen2.5:7b,HellaSwag,422,1
3,mistral:latest,HellaSwag,422,1
3,phi3:mini,MMLU,423,1
3,qwen2.5:7b,MMLU,423,0
3,mistral:latest,MMLU,423,1
3,phi3:mini,MMLU,424,1
3,qwen2.5:7b,MMLU,424,1
3,mistral:latest,MMLU,424,1
3,phi3:mini,HellaSwag,425,0
3,qwen2.5:7b,HellaSwag,425,1
3,mistral:latest,HellaSwag,425,1
3,phi3:mini,MMLU,426,1
3,qwen2.5:7b,MMLU,426,0
3,mistral:latest,MMLU,426,0
3,phi3:mini,SQuAD,427,1
3,qwen2.5:7b,SQuAD,427,1
3,mistral:latest,SQuAD,427,1
3,phi3:mini,GSM8K,428,1
3,qwen2.5:7b,GSM8K,428,1
3,mistral:latest,GSM8K,428,0
3,phi3:mini,HellaSwag,429,0
3,qwen2.5:7b,HellaSwag,429,1
3,mistral:latest,HellaSwag,429,1
3,phi3:mini,HellaSwag,430,0
3,qwen2.5:7b,HellaSwag,430,0
3,mistral:latest,HellaSwag,430,1
3,phi3:mini,HumanEval,431,0
3,qwen2.5:7b,HumanEval,431,1
3,mistral:latest,HumanEval,431,0
3,phi3:mini,GSM8K,432,1
3,qwen2.5:7b,GSM8K,432,1
3,mistral:latest,GSM8K,432,1
3,phi3:mini,SQuAD,433,1
3,qwen2.5:7b,SQuAD,433,1
3,mistral:latest,SQuAD,433,1
3,phi3:mini,MMLU,434,1
3,qwen2.5:7b,MMLU,434,1
3,mistral:latest,MMLU,434,1
3,phi3:mini,GSM8K,435,0
3,qwen2.5:7b,GSM8K,435,1
3,mistral:latest,GSM8K,435,0
3,phi3:mini,MMLU,436,1
3,qwen2.5:7b,MMLU,436,1
3,mistral:latest,MMLU,436,1
3,phi3:mini,SQuAD,437,1
3,qwen2.5:7b,SQuAD,437,1
3,mistral:latest,SQuAD,437,1
3,phi3:mini,SQuAD,438,1
3,qwen2.5:7b,SQuAD,438,1
3,mistral:latest,SQuAD,438,1
3,phi3:mini,HellaSwag,439,0
3,qwen2.5:7b,HellaSwag,439,1
3,mistral:latest,HellaSwag,439,1
3,phi3:mini,MMLU,440,1
3,qwen2.5:7b,MMLU,440,1
3,mistral:latest,MMLU,440,1
3,phi3:mini,HumanEval,441,1
3,qwen2.5:7b,HumanEval,441,1
3,mistral:latest,HumanEval,441,1
3,phi3:mini,GSM8K,442,0
3,qwen2.5:7b,GSM8K,442,1
3,mistral:latest,GSM8K,442,0
3,phi3:mini,HellaSwag,443,0
3,qwen2.5:7b,HellaSwag,443,1
3,mistral:latest,HellaSwag,443,1
3,phi3:mini,GSM8K,444,0
3,qwen2.5:7b,GSM8K,444,1
3,mistral:latest,GSM8K,444,1
3,phi3:mini,HumanEval,445,0
3,qwen2.5:7b,HumanEval,445,1
3,mistral:latest,HumanEval,445,1
3,phi3:mini,GSM8K,446,0
3,qwen2.5:7b,GSM8K,446,1
3,mistral:latest,GSM8K,446,0
3,phi3:mini,MMLU,447,1
3,qwen2.5:7b,MMLU,447,1
3,mistral:latest,MMLU,447,1
3,phi3:mini,GSM8K,448,0
3,qwen2.5:7b,GSM8K,448,1
3,mistral:latest,GSM8K,448,0
3,phi3:mini,HumanEval,449,0
3,qwen2.5:7b,HumanEval,449,1
3,mistral:latest,HumanEval,449,0
3,phi3:mini,HumanEval,450,0
3,qwen2.5:7b,HumanEval,450,1
3,mistral:latest,HumanEval,450,0
3,phi3:mini,GSM8K,451,0
3,qwen2.5:7b,GSM8K,451,1
3,mistral:latest,GSM8K,451,0
3,phi3:mini,HellaSwag,452,1
3,qwen2.5:7b,HellaSwag,452,1
3,mistral:latest,HellaSwag,452,1
3,phi3:mini,GSM8K,453,0
3,qwen2.5:7b,GSM8K,453,1
3,mistral:latest,GSM8K,453,1
3,phi3:mini,MMLU,454,0
3,qwen2.5:7b,MMLU,454,0
3,mistral:latest,MMLU,454,0
3,phi3:mini,HumanEval,455,0
3,qwen2.5:7b,HumanEval,455,1
3,mistral:latest,HumanEval,455,1
3,phi3:mini,GSM8K,456,0
3,qwen2.5:7b,GSM8K,456,1
3,mistral:latest,GSM8K,456,1
3,phi3:mini,HumanEval,457,0
3,qwen2.5:7b,HumanEval,457,1
3,mistral:latest,HumanEval,457,1
3,phi3:mini,HellaSwag,458,1
3,qwen2.5:7b,HellaSwag,458,1
3,mistral:latest,HellaSwag,458,1
3,phi3:mini,MMLU,459,1
3,qwen2.5:7b,MMLU,459,0
3,mistral:latest,MMLU,459,0
3,phi3:mini,HumanEval,460,0
3,qwen2.5:7b,HumanEval,460,1
3,mistral:latest,HumanEval,460,1
3,phi3:mini,HellaSwag,461,1
3,qwen2.5:7b,HellaSwag,461,1
3,mistral:latest,HellaSwag,461,1
3,phi3:mini,MMLU,462,1
3,qwen2.5:7b,MMLU,462,1
3,mistral:latest,MMLU,462,1
3,phi3:mini,HumanEval,463,1
3,qwen2.5:7b,HumanEval,463,1
3,mistral:latest,HumanEval,463,1
3,phi3:mini,HumanEval,464,1
3,qwen2.5:7b,HumanEval,464,1
3,mistral:latest,HumanEval,464,1
3,phi3:mini,GSM8K,465,1
3,qwen2.5:7b,GSM8K,465,1
3,mistral:latest,GSM8K,465,1
3,phi3:mini,HellaSwag,466,0
3,qwen2.5:7b,HellaSwag,466,1
3,mistral:latest,HellaSwag,466,1
3,phi3:mini,SQuAD,467,1
3,qwen2.5:7b,SQuAD,467,1
3,mistral:latest,SQuAD,467,1
3,phi3:mini,GSM8K,468,0
3,qwen2.5:7b,GSM8K,468,0
3,mistral:latest,GSM8K,468,0
3,phi3:mini,SQuAD,469,0
3,qwen2.5:7b,SQuAD,469,1
3,mistral:latest,SQuAD,469,1
3,phi3:mini,HumanEval,470,0
3,qwen2.5:7b,HumanEval,470,1
3,mistral:latest,HumanEval,470,0
3,phi3:mini,HellaSwag,471,1
3,qwen2.5:7b,HellaSwag,471,1
3,mistral:latest,HellaSwag,471,0
3,phi3:mini,HellaSwag,472,0
3,qwen2.5:7b,HellaSwag,472,1
3,mistral:latest,HellaSwag,472,0
3,phi3:mini,HellaSwag,473,1
3,qwen2.5:7b,HellaSwag,473,1
3,mistral:latest,HellaSwag,473,1
3,phi3:mini,GSM8K,474,1
3,qwen2.5:7b,GSM8K,474,0
3,mistral:latest,GSM8K,474,0
3,phi3:mini,SQuAD,475,1
3,qwen2.5:7b,SQuAD,475,1
3,mistral:latest,SQuAD,475,1
3,phi3:mini,MMLU,476,1
3,qwen2.5:7b,MMLU,476,1
3,mistral:latest,MMLU,476,0
3,phi3:mini,HellaSwag,477,1
3,qwen2.5:7b,HellaSwag,477,1
3,mistral:latest,HellaSwag,477,1
3,phi3:mini,SQuAD,478,1
3,qwen2.5:7b,SQuAD,478,1
3,mistral:latest,SQuAD,478,1
3,phi3:mini,GSM8K,479,0
3,qwen2.5:7b,GSM8K,479,0
3,mistral:latest,GSM8K,479,1
3,phi3:mini,GSM8K,480,1
3,qwen2.5:7b,GSM8K,480,1
3,mistral:latest,GSM8K,480,1
3,phi3:mini,MMLU,481,1
3,qwen2.5:7b,MMLU,481,1
3,mistral:latest,MMLU,481,1
3,phi3:mini,MMLU,482,0
3,qwen2.5:7b,MMLU,482,0
3,mistral:latest,MMLU,482,0
3,phi3:mini,MMLU,483,0
3,qwen2.5:7b,MMLU,483,1
3,mistral:latest,MMLU,483,1
3,phi3:mini,SQuAD,484,1
3,qwen2.5:7b,SQuAD,484,1
3,mistral:latest,SQuAD,484,1
3,phi3:mini,HellaSwag,485,0
3,qwen2.5:7b,HellaSwag,485,0
3,mistral:latest,HellaSwag,485,1
3,phi3:mini,MMLU,486,1
3,qwen2.5:7b,MMLU,486,1
3,mistral:latest,MMLU,486,1
3,phi3:mini,SQuAD,487,1
3,qwen2.5:7b,SQuAD,487,1
3,mistral:latest,SQuAD,487,1
3,phi3:mini,HumanEval,488,1
3,qwen2.5:7b,HumanEval,488,1
3,mistral:latest,HumanEval,488,1
3,phi3:mini,HumanEval,489,1
3,qwen2.5:7b,HumanEval,489,1
3,mistral:latest,HumanEval,489,1
3,phi3:mini,HellaSwag,490,0
3,qwen2.5:7b,HellaSwag,490,1
3,mistral:latest,HellaSwag,490,1
3,phi3:mini,MMLU,491,0
3,qwen2.5:7b,MMLU,491,1
3,mistral:latest,MMLU,491,1
3,phi3:mini,HellaSwag,492,1
3,qwen2.5:7b,HellaSwag,492,1
3,mistral:latest,HellaSwag,492,1
3,phi3:mini,MMLU,493,1
3,qwen2.5:7b,MMLU,493,1
3,mistral:latest,MMLU,493,1
3,phi3:mini,GSM8K,494,0
3,qwen2.5:7b,GSM8K,494,1
3,mistral:latest,GSM8K,494,1
3,phi3:mini,GSM8K,495,0
3,qwen2.5:7b,GSM8K,495,1
3,mistral:latest,GSM8K,495,1
3,phi3:mini,GSM8K,496,0
3,qwen2.5:7b,GSM8K,496,0
3,mistral:latest,GSM8K,496,0
3,phi3:mini,HellaSwag,497,1
3,qwen2.5:7b,HellaSwag,497,1
3,mistral:latest,HellaSwag,497,1
3,phi3:mini,MMLU,498,1
3,qwen2.5:7b,MMLU,498,1
3,mistral:latest,MMLU,498,1
3,phi3:mini,MMLU,499,1
3,qwen2.5:7b,MMLU,499,1
3,mistral:latest,MMLU,499,0
3,phi3:mini,HellaSwag,500,1
3,qwen2.5:7b,HellaSwag,500,1
3,mistral:latest,HellaSwag,500,1
